mvmt_id,timing_phase_id,timing_plan_id,green_time_window,signal_phase_num,min_green,max_green,start_green_time,end_green_time,extension,clearance,walk_time,cycle_time,ped_clearance,mvmt_txt_id,ring,barrier,stage_no,position,capacity,v_over_c,osm_web_address,geometry
901,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,1712.526315789474,0.583932632614174,http://openstreetmap.org/node/41573982,"LINESTRING (-111.9262968978746 33.41920925058242, -111.9262970228552 33.41906493834914)"
902,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41573982,"LINESTRING (-111.9262968978746 33.41920925058242, -111.9263821664201 33.41914197879996)"
910,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41582913,"LINESTRING (-111.9313428325237 33.40845956577808, -111.9312181131357 33.40852452837407)"
911,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41582913,"LINESTRING (-111.9313428325237 33.40845956577808, -111.9312246051771 33.40839315846684)"
909,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41582913,"LINESTRING (-111.9312246051771 33.40839315846684, -111.9313428325237 33.40845956577808)"
908,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41582913,"LINESTRING (-111.9312246051771 33.40839315846684, -111.9312181131357 33.40852452837407)"
906,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41582913,"LINESTRING (-111.9312181131357 33.40852452837407, -111.9312246051771 33.40839315846684)"
907,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41582913,"LINESTRING (-111.9312181131357 33.40852452837407, -111.9313428325237 33.40845956577808)"
916,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9311587148505 33.40662930200413, -111.9310307937732 33.40669300333507)"
915,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9311587148505 33.40662930200413, -111.9310016414935 33.40667067795627)"
913,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9311587148505 33.40662930200413, -111.9310735999807 33.40655782132252)"
935,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310016414935 33.40667067795627, -111.9309952871508 33.40659846051368)"
932,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310016414935 33.40667067795627, -111.9311587148505 33.40662930200413)"
936,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310016414935 33.40667067795627, -111.9310307937732 33.40669300333507)"
922,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310735999807 33.40655782132252, -111.9311587148505 33.40662930200413)"
926,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310735999807 33.40655782132252, -111.9310307937732 33.40669300333507)"
925,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310735999807 33.40655782132252, -111.9310016414935 33.40667067795627)"
940,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310307937732 33.40669300333507, -111.9309952871508 33.40659846051368)"
939,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310307937732 33.40669300333507, -111.9310735999807 33.40655782132252)"
938,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41582920,"LINESTRING (-111.9310307937732 33.40669300333507, -111.9310726914602 33.40670213383262)"
1063,3,0,000037_000044,7,6,6,37,44,,,54,60,,WBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41586093,"LINESTRING (-111.9107256170168 33.4181080031788, -111.910807849781 33.41805711303774)"
1073,4,0,000044_000100,8,15,15,44,60,,,45,60,,WBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41586093,"LINESTRING (-111.9107256170168 33.4181080031788, -111.9107784090905 33.4181970769527)"
951,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41586093,"LINESTRING (-111.910807849781 33.41805711303774, -111.9107784090905 33.4181970769527)"
952,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41586093,"LINESTRING (-111.910807849781 33.41805711303774, -111.9107256170168 33.4181080031788)"
1062,1,0,000000_000006,5,6,6,0,6,,,54,60,,SBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41586093,"LINESTRING (-111.9107784090905 33.4181970769527, -111.9107256170168 33.4181080031788)"
1052,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41586093,"LINESTRING (-111.9107784090905 33.4181970769527, -111.910807849781 33.41805711303774)"
1061,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41586093,"LINESTRING (-111.9107784090905 33.4181970769527, -111.910806650722 33.41820142246925)"
1076,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41586094,"LINESTRING (-111.9107331918713 33.41736022843392, -111.9107254844319 33.41745528899312)"
1077,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41586094,"LINESTRING (-111.9107331918713 33.41736022843392, -111.9105874594079 33.4174355672513)"
1079,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41586094,"LINESTRING (-111.9105874594079 33.4174355672513, -111.9107331918713 33.41736022843392)"
1078,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41586094,"LINESTRING (-111.9105874594079 33.4174355672513, -111.9107254844319 33.41745528899312)"
1075,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41586094,"LINESTRING (-111.9107254844319 33.41745528899312, -111.9105874594079 33.4174355672513)"
1074,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41586094,"LINESTRING (-111.9107254844319 33.41745528899312, -111.9107331918713 33.41736022843392)"
1081,3,0,000037_000044,7,6,6,37,44,,,54,60,,WBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604294,"LINESTRING (-111.9396461810262 33.41191255348934, -111.9397305735323 33.41183881551603)"
1080,4,0,000044_000100,8,15,15,44,60,,,45,60,,WBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41604294,"LINESTRING (-111.9396461810262 33.41191255348934, -111.9397336111786 33.41198310939527)"
1085,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604294,"LINESTRING (-111.9397305735323 33.41183881551603, -111.9397336111786 33.41198310939527)"
1084,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604294,"LINESTRING (-111.9397305735323 33.41183881551603, -111.9396461810262 33.41191255348934)"
1082,1,0,000000_000006,5,6,6,0,6,,,54,60,,SBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604294,"LINESTRING (-111.9397336111786 33.41198310939527, -111.9396461810262 33.41191255348934)"
1083,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604294,"LINESTRING (-111.9397336111786 33.41198310939527, -111.9397305735323 33.41183881551603)"
1087,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604295,"LINESTRING (-111.9380479411903 33.41194209710557, -111.9379618537351 33.41201584391654)"
1086,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604295,"LINESTRING (-111.9380479411903 33.41194209710557, -111.9378758867166 33.41194453507603)"
1088,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604295,"LINESTRING (-111.9378758867166 33.41194453507603, -111.9380479411903 33.41194209710557)"
1089,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604295,"LINESTRING (-111.9378758867166 33.41194453507603, -111.9379618537351 33.41201584391654)"
1091,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604295,"LINESTRING (-111.9379618537351 33.41201584391654, -111.9378758867166 33.41194453507603)"
1090,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41604295,"LINESTRING (-111.9379618537351 33.41201584391654, -111.9380479411903 33.41194209710557)"
1093,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604297,"LINESTRING (-111.9366584021198 33.41195654829063, -111.936572950022 33.41202955334959)"
1092,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604297,"LINESTRING (-111.9366584021198 33.41195654829063, -111.9364863331966 33.41195827994957)"
1094,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604297,"LINESTRING (-111.9364863331966 33.41195827994957, -111.9366584021198 33.41195654829063)"
1095,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604297,"LINESTRING (-111.9364863331966 33.41195827994957, -111.936572950022 33.41202955334959)"
1097,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604297,"LINESTRING (-111.936572950022 33.41202955334959, -111.9364863331966 33.41195827994957)"
1096,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41604297,"LINESTRING (-111.936572950022 33.41202955334959, -111.9366584021198 33.41195654829063)"
1099,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41604298,"LINESTRING (-111.9350160914238 33.4119768239706, -111.934930241785 33.41205049467582)"
1098,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.9350160914238 33.4119768239706, -111.934844047876 33.4119798491298)"
1100,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.9350160914238 33.4119768239706, -111.9349305505473 33.41190617946604)"
1103,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41604298,"LINESTRING (-111.934844047876 33.4119798491298, -111.9349305505473 33.41190617946604)"
1101,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.934844047876 33.4119798491298, -111.9350160914238 33.4119768239706)"
1102,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.934844047876 33.4119798491298, -111.934930241785 33.41205049467582)"
1107,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41604298,"LINESTRING (-111.9349305505473 33.41190617946604, -111.9350160914238 33.4119768239706)"
1109,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.9349305505473 33.41190617946604, -111.934930241785 33.41205049467582)"
1108,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.9349305505473 33.41190617946604, -111.934844047876 33.4119798491298)"
1105,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41604298,"LINESTRING (-111.934930241785 33.41205049467582, -111.934844047876 33.4119798491298)"
1106,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.934930241785 33.41205049467582, -111.9349305505473 33.41190617946604)"
1104,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41604298,"LINESTRING (-111.934930241785 33.41205049467582, -111.9350160914238 33.4119768239706)"
1114,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604299,"LINESTRING (-111.9307710747064 33.41204612307094, -111.9307269722246 33.41211029984386)"
1112,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604299,"LINESTRING (-111.9307710747064 33.41204612307094, -111.9306055404855 33.41207487509929)"
1125,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604299,"LINESTRING (-111.9306055404855 33.41207487509929, -111.9307710747064 33.41204612307094)"
1129,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41604299,"LINESTRING (-111.9306055404855 33.41207487509929, -111.9307269722246 33.41211029984386)"
1138,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41604299,"LINESTRING (-111.9307269722246 33.41211029984386, -111.9306055404855 33.41207487509929)"
1139,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41604299,"LINESTRING (-111.9307269722246 33.41211029984386, -111.9307390446095 33.4121034661003)"
1141,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41606183,"LINESTRING (-111.9205139416269 33.41288202546669, -111.9204287394086 33.41295504573503)"
1140,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606183,"LINESTRING (-111.9205139416269 33.41288202546669, -111.9203420552783 33.41287809051803)"
1142,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606183,"LINESTRING (-111.9203420552783 33.41287809051803, -111.9205139416269 33.41288202546669)"
1143,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606183,"LINESTRING (-111.9203420552783 33.41287809051803, -111.9204287394086 33.41295504573503)"
1145,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41606183,"LINESTRING (-111.9204287394086 33.41295504573503, -111.9203420552783 33.41287809051803)"
1144,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41606183,"LINESTRING (-111.9204287394086 33.41295504573503, -111.9205139416269 33.41288202546669)"
1149,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606207,"LINESTRING (-111.9210516756665 33.41287944790543, -111.9208796307051 33.41287834637539)"
1148,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606207,"LINESTRING (-111.9210516756665 33.41287944790543, -111.9209635934801 33.41280534334774)"
1150,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41606207,"LINESTRING (-111.9208796307051 33.41287834637539, -111.9209635934801 33.41280534334774)"
1151,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606207,"LINESTRING (-111.9208796307051 33.41287834637539, -111.9210516756665 33.41287944790543)"
1146,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41606207,"LINESTRING (-111.9209635934801 33.41280534334774, -111.9210516756665 33.41287944790543)"
1147,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41606207,"LINESTRING (-111.9209635934801 33.41280534334774, -111.9208796307051 33.41287834637539)"
1154,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41606208,"LINESTRING (-111.9210301948192 33.41134801018771, -111.9209436989329 33.41142078512244)"
1155,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606208,"LINESTRING (-111.9210301948192 33.41134801018771, -111.9208581197126 33.41134910249733)"
1157,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606208,"LINESTRING (-111.9208581197126 33.41134910249733, -111.9210301948192 33.41134801018771)"
1156,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41606208,"LINESTRING (-111.9208581197126 33.41134910249733, -111.9209436989329 33.41142078512244)"
1153,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41606208,"LINESTRING (-111.9209436989329 33.41142078512244, -111.9208581197126 33.41134910249733)"
1152,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41606208,"LINESTRING (-111.9209436989329 33.41142078512244, -111.9210301948192 33.41134801018771)"
1208,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41615729,"LINESTRING (-111.9399222587 33.4086795917298, -111.9398725680824 33.40872053713042)"
1207,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41615729,"LINESTRING (-111.9399222587 33.4086795917298, -111.9398105519434 33.40865796446961)"
